Date,Price,Location,Bedroom,PropertyType
2021-11-08,85000000,Jahi,4,terraced duplex
2021-11-08,33500000,Apo,2,block of flats
2021-11-08,250000000,Katampe,5,detached duplex
2021-11-07,450000000,Gwarinpa,7,detached duplex
2021-11-07,150000000,Kado,5,detached duplex
2021-11-07,700000000,Guzape District,4,terraced duplex
2021-11-07,80000000,Guzape District,4,terraced duplex
2021-11-06,165000000,Gwarinpa,6,house
2021-11-04,85000000,Jahi,4,terraced duplex
2021-10-13,75000000,Gudu,4,terraced duplex
2021-11-02,230000000,Jahi,5,detached duplex
2021-11-02,1200000000,Katampe,5,semi-detached duplex
2021-10-31,450000000,Diplomatic Zones,6,detached duplex
2021-08-25,98000000,Wuye,4,terraced duplex
2021-10-30,60000000,Institution and Research,3,semi-detached duplex
2021-10-30,75000000,Institution and Research,4,semi-detached duplex
2021-10-30,75000000,Jabi,4,terraced duplex
2021-10-29,260000000,Wuye,5,detached duplex
2021-10-29,130000000,Mabushi,4,house
2021-10-28,80000000,Wuye,4,terraced duplex
2021-10-28,180000000,Wuye,4,terraced duplex
2021-10-27,150000000,Karsana,5,detached duplex
2021-10-27,48000000,Wuye,4,terraced duplex
2021-10-27,250000000,Kaura,7,detached duplex
2021-10-27,50000000,Katampe,4,terraced duplex
2021-10-26,60000000,Guzape District,4,terraced duplex
2021-10-26,250000000,Guzape District,4,detached duplex
2021-10-26,26500000,Kurudu,3,detached bungalow
2021-10-25,1500000000,Asokoro District,9,house
2021-10-25,2500000000,Katampe,5,detached duplex
2021-10-25,250000000,Maitama District,4,terraced duplex
2021-10-25,90000000,Apo,4,semi-detached duplex
2021-10-24,57000000,Lokogoma District,4,detached duplex
2020-10-11,130000000,Karsana,5,detached duplex
2021-01-03,65000000,Apo,4,detached duplex
2021-10-23,250000000,Maitama District,4,terraced duplex
2021-09-26,135000000,Durumi,5,semi-detached duplex
2021-10-23,110000000,Jahi,4,terraced duplex
2021-10-23,90000000,Utako,3,terraced duplex
2021-02-18,51000000,Kubwa,3,detached bungalow
2021-06-28,230000000,Wuye,5,detached duplex
2021-06-01,100000000,Katampe,4,terraced duplex
2021-10-05,120000000,Guzape District,4,terraced duplex
2021-04-02,1100000000,Maitama District,10,detached duplex
2021-09-26,280000000,Guzape District,5,detached duplex
2021-10-19,50000000,Gwarinpa,3,terraced duplex
2021-10-19,69900000,Life Camp,4,terraced duplex
2021-06-22,27000000,Lugbe District,4,terraced duplex
2021-10-19,480000000,Katampe,5,detached duplex
2021-10-17,250000000,Maitama District,4,terraced duplex
2021-10-17,150000000,Wuye,4,terraced bungalow
2021-07-20,270000000,Wuse 2,4,detached bungalow
2021-10-15,120000000,Gwarinpa,5,detached duplex
2021-10-15,45000000,Dakwo,4,semi-detached duplex
2021-08-03,120000000,Durumi,4,detached duplex
2021-10-14,59900000,Life Camp,5,detached duplex
2021-04-23,340000000,Katampe,4,detached duplex
2021-02-24,150000000,Mabushi,4,terraced duplex
2021-10-12,570000000,Asokoro District,6,house
2021-10-12,110000000,Jahi,4,terraced duplex
2021-10-12,52000000,Mararaba,3,semi-detached duplex
2021-07-29,600000000,Asokoro District,5,semi-detached duplex
2021-06-25,95000000,Guzape District,4,terraced duplex
2021-10-11,300000000,Guzape District,4,detached duplex
2021-10-11,95000000,Guzape District,4,terraced duplex
2021-10-10,50000000,Lokogoma District,3,detached bungalow
2021-10-09,45000000,Wuye,3,block of flats
2021-10-09,300000000,Guzape District,5,detached duplex
2021-09-25,160000000,Gwarinpa,5,detached duplex
2021-10-08,850000000,Katampe,7,detached duplex
2021-02-25,60000000,Gwarinpa,4,semi-detached duplex
2021-10-07,155000000,Gwarinpa,5,detached duplex
2021-10-06,115000000,Life Camp,5,terraced duplex
2021-10-06,55000000,Gwarinpa,3,detached bungalow
2021-10-06,120000000,Life Camp,4,terraced duplex
2021-10-05,150000000,Katampe,5,terraced duplex
2021-10-05,90000000,Katampe,4,terraced duplex
2021-10-04,150000000,Gudu,5,detached duplex
2021-10-02,350000000,Katampe,6,semi-detached duplex
2021-10-02,160000000,Gaduwa,5,detached duplex
2021-10-01,285000000,Wuye,3,house
2021-10-01,40000000,Lugbe District,3,semi-detached bungalow
2021-10-01,150000000,Durumi,4,detached duplex
2021-10-01,150000000,Katampe,4,terraced duplex
2021-09-30,350000000,Apo,4,detached duplex
2021-09-29,380000000,Maitama District,5,semi-detached duplex
2021-09-29,85000000,Lugbe District,4,detached duplex
2021-09-29,85000000,Jahi,4,terraced duplex
2021-09-29,75000000,Idu Industrial,5,detached duplex
2021-09-29,170000000,Gaduwa,5,detached duplex
2021-09-29,50000000,Lokogoma District,3,detached bungalow
2021-09-29,65000000,Gwarinpa,3,terraced duplex
2021-09-28,1000000000,Asokoro District,7,detached duplex
2021-07-15,400000000,Kado,4,terraced duplex
2021-09-27,160000000,Gaduwa,5,detached duplex
2021-09-27,160000000,Gaduwa,5,detached duplex
2021-09-26,600000000,Asokoro District,6,detached duplex
2021-09-25,150000000,Katampe,5,semi-detached duplex
2021-09-25,120000000,Wuye,4,house
2021-09-24,3000000000,Mabushi,5,semi-detached duplex
2021-09-24,100000000,Lugbe District,2,block of flats
2021-09-24,350000000,Gwarinpa,5,house
2021-09-24,160000000,Life Camp,5,detached duplex
2021-09-24,63500000,Durumi,4,semi-detached duplex
2021-08-06,50589000,Durumi,3,terraced duplex
2021-08-08,15000000,Karu,3,detached bungalow
2021-09-21,90000000,Guzape District,4,terraced duplex
2021-09-23,280000000,Katampe,5,semi-detached duplex
2021-09-23,80000000,Wuye,6,terraced duplex
2021-04-02,1300000000,Maitama District,8,detached duplex
2021-04-02,1200000000,Asokoro District,9,detached duplex
2021-09-22,2500000000,Wuse 2,6,block of flats
2021-09-21,20000000,Dei-Dei,3,house
2021-09-21,120000000,Guzape District,5,terraced duplex
2021-09-21,200000000,Mpape,7,detached duplex
2021-09-20,600000000,Mabushi,5,terraced duplex
2021-09-20,35000000,Lokogoma District,4,detached duplex
2021-09-20,60000000,Lugbe District,4,detached duplex
2021-09-20,110000000,Katampe,4,terraced duplex
2021-09-04,85000000,Jabi,4,terraced duplex
2021-09-18,150000000,Wuye,5,terraced duplex
2021-08-23,100000000,Wuse,4,terraced duplex
2021-05-03,130000000,Jabi,4,terraced duplex
2021-06-30,550000000,Guzape District,8,detached duplex
2021-09-17,65000000,Apo,4,detached duplex
2021-09-16,90000000,Wuye,4,terraced duplex
2021-09-16,130000000,Mabushi,4,detached duplex
2021-09-15,150000000,Kaura,6,semi-detached duplex
2021-09-15,95000000,Jahi,4,terraced duplex
2021-09-15,120000000,Wuye,4,terraced duplex
2021-09-14,150000000,Wuye,4,semi-detached duplex
2021-09-14,42500000,Apo,3,block of flats
2021-09-13,750000000,Jabi,7,detached duplex
2021-09-12,350000000,Guzape District,6,semi-detached duplex
2021-09-12,600000000,Asokoro District,6,semi-detached duplex
2021-09-12,1500000000,Asokoro District,7,house
2021-09-12,650000000,Maitama District,5,detached duplex
2021-08-10,220000000,Guzape District,4,detached duplex
2021-09-11,135000000,Durumi,5,semi-detached duplex
2021-09-10,650000000,Guzape District,5,house
2021-09-08,1300000000,Maitama District,9,detached duplex
2021-09-09,35000000,Lugbe District,3,detached bungalow
2020-12-14,48000000,Kubwa,4,detached duplex
2021-08-12,170000000,Jabi,4,terraced duplex
2021-09-08,85000000,Guzape District,4,terraced duplex
2021-09-08,50000000,Asokoro District,4,terraced duplex
2021-09-08,80000000,Gaduwa,5,house
2021-09-08,50000000,Gaduwa,4,terraced duplex
2021-09-08,260000000,Katampe,5,detached duplex
2021-09-08,230000000,Guzape District,5,detached duplex
2021-09-07,80000000,Guzape District,4,terraced duplex
2021-09-07,170000000,Apo,6,detached duplex
2021-09-07,90000000,Guzape District,4,terraced duplex
2021-09-06,1000000000,Jahi,4,terraced duplex
2021-09-06,140000000,Mabushi,4,detached duplex
2021-09-06,80000000,Guzape District,4,semi-detached duplex
2021-09-05,18000000,Kurudu,2,block of flats
2021-09-05,150000000,Wuse,4,semi-detached duplex
2021-09-05,74000000,Gudu,4,terraced duplex
2021-09-05,170000000,Gudu,6,detached duplex
2021-09-04,80000000,Guzape District,4,semi-detached duplex
2021-09-04,110000000,Apo,5,detached duplex
2021-09-04,65000000,Apo,4,terraced duplex
2021-09-04,42000000,Apo,3,block of flats
2021-09-04,25000000,Apo,2,block of flats
2021-09-04,15000000,Apo,1,block of flats
2021-09-03,500000000,Katampe,5,detached duplex
2021-09-03,67000000,Karsana,3,detached bungalow
2021-09-03,90000000,Guzape District,4,terraced duplex
2021-09-03,100000000,Guzape District,4,terraced duplex
2021-09-03,200000000,Guzape District,5,semi-detached duplex
2021-06-08,100000000,Guzape District,4,terraced duplex
2021-09-02,290000000,Apo,6,detached duplex
2021-09-02,50000000,Life Camp,3,terraced duplex
2021-05-15,65000000,Guzape District,4,terraced duplex
2021-07-01,14000000,Orozo,3,detached bungalow
2021-09-01,155000000,Wuye,5,terraced duplex
2021-09-01,44000000,Life Camp,4,terraced duplex
2021-08-31,65000000,Apo,4,terraced duplex
2021-08-31,78500000,Apo,4,semi-detached duplex
2021-08-31,110000000,Apo,5,detached duplex
2021-08-31,48000000,Life Camp,4,terraced duplex
2021-08-31,38000000,Apo,3,detached bungalow
2021-08-28,170000000,Apo,6,detached duplex
2021-08-28,17000000,Karshi,3,detached bungalow
2021-08-28,650000000,Asokoro District,6,detached duplex
2021-08-28,75000000,Apo,4,terraced duplex
2021-08-27,170000000,Gudu,6,detached duplex
2021-08-26,75000000,Life Camp,8,semi-detached duplex
2021-08-07,80000000,Guzape District,4,semi-detached duplex
2021-08-26,95000000,Wuye,4,terraced duplex
2021-08-26,72000000,Gwarinpa,3,detached bungalow
2021-08-26,280000000,Wuse,3,detached bungalow
2021-08-26,230000000,Jahi,5,detached duplex
2021-08-25,120000000,Wuye,4,terraced duplex
2020-12-20,40000000,Lugbe District,3,detached bungalow
2020-11-18,40000000,Lugbe District,3,detached bungalow
2021-08-24,75000000,Mbora (Nbora),3,detached bungalow
2021-08-24,24000000,Kurudu,3,detached bungalow
2021-08-23,350000000,Katampe,4,semi-detached duplex
2021-08-23,170000000,Mabushi,5,semi-detached duplex
2021-08-16,350000000,Katampe,5,detached duplex
2021-02-12,115000000,Katampe,3,terraced duplex
2021-08-22,120000000,Gwarinpa,5,house
2021-08-12,450000000,Gudu,5,house
2021-08-21,30000000,Life Camp,4,terraced duplex
2021-08-18,120000000,Lokogoma District,5,detached duplex
2021-08-20,120000000,Wuye,6,terraced duplex
2021-08-20,30000000,Galadimawa,3,terraced duplex
2021-07-26,33000000,Life Camp,4,terraced duplex
2021-08-18,150000000,Karsana,5,detached duplex
2021-08-18,85000000,Guzape District,4,terraced duplex
2021-08-17,150000000,Life Camp,4,terraced duplex
2021-08-16,180000000,Jabi,4,house
2021-08-16,95000000,Wuye,6,house
2021-08-16,115000000,Katampe,3,terraced duplex
2021-08-16,175000000,Gwarinpa,6,detached duplex
2021-08-15,270000000,Guzape District,5,detached duplex
2021-08-13,90000000,Lugbe District,4,detached duplex
2021-08-12,72000000,Life Camp,4,terraced duplex
2021-08-12,50000000,Life Camp,3,terraced duplex
2021-08-10,85000000,Gaduwa,5,detached duplex
2021-08-09,650000000,Guzape District,6,house
2021-07-27,1300000000,Maitama District,7,house
2021-08-07,35000000,Life Camp,4,terraced duplex
2021-08-06,35000000,Jahi,4,terraced duplex
2021-08-06,35000000,Lokogoma District,3,detached bungalow
2021-04-14,30000000,Wuye,3,house
2021-08-05,350000000,Asokoro District,5,house
2021-08-04,40500000,Kubwa,4,detached duplex
2021-08-02,130000000,Wuse,4,detached duplex
2021-08-01,80000000,Guzape District,4,terraced duplex
2021-07-31,120000000,Gwarinpa,9,detached duplex
2021-07-31,60000000,Durumi,4,terraced duplex
2021-07-31,42000000,Lokogoma District,5,detached duplex
2021-07-29,90000000,Lugbe District,4,semi-detached duplex
2021-07-29,280000000,Guzape District,4,semi-detached duplex
2021-07-29,380000000,Guzape District,5,terraced duplex
2021-07-03,295000000,Asokoro District,5,semi-detached duplex
2021-07-28,22000000,Lugbe District,3,semi-detached bungalow
2021-07-27,250000000,Gwarinpa,6,detached duplex
2021-07-23,48000000,Central Area Phase 2,4,detached bungalow
2021-07-22,450000000,Wuye,7,terraced duplex
2021-05-23,75000000,Jahi,4,semi-detached duplex
2021-07-21,40000000,Dakwo,3,terraced duplex
2020-11-10,150000000,Durumi,4,detached duplex
2021-07-18,60000000,Kafe,3,detached bungalow
2021-07-17,4600000000,Life Camp,5,semi-detached duplex
2021-07-16,175000000,Wuse 2,4,semi-detached duplex
2021-07-05,75000000,Lugbe District,4,terraced duplex
2021-07-14,600000000,Asokoro District,6,detached duplex
2021-05-19,155000000,Mabushi,5,terraced duplex
2021-07-13,110000000,Apo,5,detached duplex
2021-07-12,80000000,Jahi,4,terraced duplex
2021-07-12,20000000,Wuye,2,block of flats
2021-07-12,1200000000,Guzape District,7,detached duplex
2021-07-12,240000000,Central Area Phase 2,5,detached duplex
2021-07-11,280000000,Katampe,5,detached duplex
2021-07-10,120000000,Lokogoma District,4,detached duplex
2021-06-30,1500000000,Maitama District,10,detached duplex
2021-07-06,1300000000,Asokoro District,8,detached duplex
2021-07-08,1500000000,Maitama District,7,detached duplex
2021-07-08,15000000000,Katampe,5,detached duplex
2021-07-08,1200000000,Maitama District,9,detached duplex
2021-07-06,55000000,Apo,3,house
2021-07-06,40000000,Gudu,3,terraced duplex
2021-07-06,350000000,Guzape District,5,detached duplex
2021-06-08,320000000,Wuse 2,3,semi-detached duplex
2021-05-12,125000000,Gwarinpa,5,detached duplex
2021-07-05,170000000,Garki,4,detached bungalow
2021-06-23,60000000,Katampe,4,terraced duplex
2021-07-03,189000000,Life Camp,5,detached duplex
2021-03-16,160000000,Wuse,4,detached bungalow
2021-07-02,13000000,Idu Industrial,2,detached bungalow
2021-07-02,250000000,Katampe,4,detached duplex
2021-07-01,140000000,Katampe,4,terraced duplex
2021-07-01,350000000,Guzape District,5,detached duplex
2021-06-29,36000000,Dakwo,3,detached bungalow
2021-06-28,850000000,Katampe,4,terraced duplex
2021-06-28,400000000,Katampe,5,detached duplex
2021-06-28,45000000,Galadimawa,5,detached duplex
2021-06-27,70000000,Jahi,4,terraced duplex
2021-02-05,60000000,Kaura,4,house
2021-06-24,45999999,Apo,4,terraced duplex
2021-06-23,50000000,Kubwa,2,semi-detached bungalow
2021-06-23,75000000,Life Camp,4,terraced duplex
2021-06-21,45000000,Lugbe District,4,detached duplex
2021-06-21,200000000,Gwarinpa,3,semi-detached duplex
2021-06-21,250000000,Gwarinpa,5,detached duplex
2021-06-21,220000000,Jahi,5,detached duplex
2021-06-21,12000000000,Katampe,5,detached duplex
2021-06-21,160000000,Gwarinpa,4,detached duplex
2021-06-21,350000000,Asokoro District,7,detached duplex
2021-06-10,35000000,Idu Industrial,4,house
2021-06-21,45000000,Jahi,2,block of flats
2021-06-20,4000000000,Asokoro District,5,terraced duplex
2021-06-20,600000000,Asokoro District,8,detached duplex
2021-06-18,150000000,Jabi,4,terraced duplex
2021-06-18,42500000,Galadimawa,4,terraced duplex
2021-06-17,350000000,Katampe,5,detached duplex
2021-06-17,950000000,Asokoro District,6,detached duplex
2021-06-17,38000000,Dutse,4,terraced duplex
2021-06-15,1450000000,Jabi,6,house
2021-05-27,90000000,Apo,4,semi-detached duplex
2021-05-12,180000000,Katampe,8,semi-detached duplex
2021-06-14,400000000,Jabi,5,house
2021-06-14,570000000,Wuse,3,terraced duplex
2021-05-24,700000000,Asokoro District,8,house
2021-06-11,100000000,Jahi,4,terraced duplex
2021-06-11,450000000,Katampe,5,semi-detached duplex
2021-06-10,60000000,Guzape District,4,terraced duplex
2021-06-10,30000000,Lokogoma District,2,house
2021-06-10,120000000,Life Camp,4,detached duplex
2021-06-10,240000000,Jahi,5,detached duplex
2021-06-10,80000000,Wuye,4,terraced duplex
2021-06-09,1400000000,Life Camp,5,semi-detached duplex
2021-01-03,100000000,Durumi,4,terraced duplex
2021-06-09,90000000,Karu,5,detached bungalow
2021-06-09,300000000,Asokoro District,4,house
2020-11-14,170000000,Jabi,4,terraced duplex
2021-06-09,600000000,Asokoro District,9,detached duplex
2021-06-08,180000000,Mabushi,5,house
2021-06-07,110000000,Katampe,3,terraced duplex
2021-06-07,180000000,Mabushi,5,detached duplex
2021-06-06,130000000,Guzape District,4,terraced duplex
2021-06-05,1500000000,Life Camp,4,semi-detached duplex
2021-06-02,360000000,Asokoro District,5,house
2021-04-09,300000000,Guzape District,5,terraced duplex
2021-05-31,550000000,Guzape District,8,detached duplex
2021-06-01,300000000,Guzape District,4,semi-detached duplex
2021-05-31,1400000000,Maitama District,5,detached duplex
2021-05-06,33000000,Karmo,7,semi-detached duplex
2021-05-29,150000000,Guzape District,4,terraced duplex
2021-05-28,45000000,Karmo,3,terraced duplex
2021-05-27,750000000,Maitama District,5,semi-detached duplex
2021-05-27,55000000,Gwarinpa,4,semi-detached duplex
2021-05-26,125000000,Apo,4,semi-detached duplex
2021-05-26,37000000,Lugbe District,4,terraced duplex
2021-05-26,100000000,Katampe,4,semi-detached bungalow
2021-05-26,12000000,Idu Industrial,3,semi-detached bungalow
2021-05-25,350000000,Katampe,4,house
2021-05-24,110000000,Kado,4,terraced duplex
2021-05-23,85000000,Jahi,4,terraced duplex
2021-05-21,270000000,Jahi,5,detached duplex
2021-05-21,250000000,Jahi,5,detached duplex
2021-03-18,190000000,Mabushi,5,detached duplex
2021-05-10,145000000,Durumi,4,detached duplex
2021-05-19,210000000,Kado,5,detached duplex
2021-05-19,80000000,Wuye,3,terraced duplex
2021-05-19,130000000,Durumi,4,detached duplex
2021-05-18,75000000,Life Camp,4,terraced duplex
2021-05-16,40000000,Idu Industrial,4,terraced duplex
2021-05-15,400000000,Asokoro District,6,detached duplex
2021-05-15,350000000,Katampe,4,detached duplex
2021-05-15,160000000,Guzape District,4,terraced duplex
2021-05-14,150000000,Life Camp,7,detached duplex
2021-05-14,50000000,Apo,5,house
2020-12-01,52000000,Gaduwa,5,detached duplex
2021-05-13,1500000000,Maitama District,9,house
2021-05-11,25000000,Jabi,2,house
2021-05-02,120000000,Jabi,4,semi-detached duplex
2021-05-08,130000000,Guzape District,4,house
2021-05-07,85000000,Gwarinpa,4,detached duplex
2021-05-05,60000000,Life Camp,4,terraced duplex
2021-05-04,130000000,Wuse 2,3,terraced duplex
2021-04-28,130000000,Jabi,5,terraced duplex
2021-05-04,100000000,Katampe,4,terraced duplex
2021-03-02,120000000,Life Camp,4,detached duplex
2021-05-03,180000000,Galadimawa,5,detached duplex
2021-05-02,12000000,Kubwa,2,detached bungalow
2021-05-01,65000000,Kafe,3,detached bungalow
2021-05-01,190000000,Guzape District,5,detached duplex
2021-05-01,280000000,Katampe,5,detached duplex
2021-04-30,130000000,Durumi,5,house
2021-04-30,100000000,Mabushi,4,semi-detached duplex
2021-01-12,85000000,Life Camp,4,terraced duplex
2021-04-26,1500000000,Maitama District,6,detached duplex
2021-04-26,18000000,Life Camp,2,house
